"active","origId","typeId","origProcId","d","Ygas","rho","Yliquid","Cp","dTarget","nParticle","age","YH2O(l)","mass0","T","Ysolid","tTurb","UTurb:0","UTurb:1","UTurb:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,828,-1,16,1e-05,0,1000,1,6980.3,0,4.0929e+05,0.0083517,1,5.236e-13,622.58,0,0.00028382,-5.3913,22.168,10.873,396.8,20.106,9.5518,1.1869,0.0089002,-0.020927
1,610,-1,16,1e-05,0,1000,1,7380.5,0,4.093e+05,0.0088261,1,5.236e-13,632.96,0,3.1764e-05,7.8239,4.6537,0.97709,365.26,-23.305,6.0591,0.99323,0.030922,-0.015383
1,108,-1,16,1e-05,0,1000,1,4435.6,0,4.0897e+05,0.0097568,1,5.236e-13,462.54,0,0.00040292,0.89897,-2.6219,0.49225,362.06,-3.2332,0.46136,1.2166,0.051436,-0.0066267
1,1027,-1,16,1e-05,0,1000,1,6570.6,0,8.1839e+05,0.007946,1,5.236e-13,610.6,0,0.00020586,0.055231,1.8362,-1.3434,394.55,1.9672,-0.060568,1.1678,0.016273,-0.024877
1,130,-1,16,1e-05,0,1000,1,6343.3,0,4.0897e+05,0.0097103,1,5.236e-13,603.18,0,2.7287e-05,-0.57781,0.87591,-0.10343,393.15,3.7791,1.8525,1.2513,0.0050983,-0.024372
1,739,-1,16,1e-05,0,1000,1,7599.5,0,4.0929e+05,0.0085676,1,5.236e-13,638.19,0,0.00018362,0.076564,-0.1174,-0.073099,401.24,-1.422,1.8773,1.1143,0.0077853,-0.01789
1,606,-1,16,1e-05,0,1000,1,5408,0,8.1859e+05,0.008834,1,5.236e-13,563.16,0,9.4084e-05,-0.63216,-1.2869,0.68666,378.11,-6.2736,-4.8795,1.1319,0.037993,-0.0094479
1,1167,-1,16,1e-05,0,1000,1,5818,0,4.0919e+05,0.0076896,1,5.236e-13,583.13,0,2.8424e-07,-1.6848,0.54009,-1.1989,343.93,-11.928,18.119,0.98451,0.023534,-0.041222
1,780,-1,16,1e-05,0,1000,1,6173.2,0,8.1858e+05,0.0084567,1,5.236e-13,597.2,0,4.8819e-05,3.6291,6.4282,1.4374,355.7,-20.484,8.1621,0.99451,0.039422,-0.014467
1,474,-1,48,1e-05,0,1000,1,4847.3,0,4.093e+05,0.0089734,1,5.236e-13,522.86,0,6.8716e-05,-2.6143,-7.8014,3.346,374.23,-8.9491,3.2362,1.1742,0.044698,-0.00042223
1,1205,-1,16,1e-05,0,1000,1,8128.5,0,8.1839e+05,0.0076139,1,5.236e-13,649.77,0,4.2423e-05,-1.366,7.3461,7.5277,374.53,-19.073,19.702,0.99325,0.016344,-0.020834
1,534,-1,16,1e-05,0,1000,1,4599.1,0,8.1859e+05,0.0089433,1,5.236e-13,493.28,0,0.00020402,-1.1325,1.604,0.20017,366.92,-3.3967,0.47564,1.1692,0.047192,-0.0022836
1,1071,-1,16,1e-05,0,1000,1,7784.8,0,4.0919e+05,0.0078446,1,5.236e-13,642.4,0,2.8922e-05,-9.3245,-4.0725,-2.1546,366.25,-14.86,18.702,0.987,0.02093,-0.024503
1,1230,-1,16,1e-05,0,1000,1,8453.5,0,8.1839e+05,0.0075589,1,5.236e-13,656.28,0,1.7339e-05,6.4004,-2.5512,9.0631,372.3,-24.317,16.238,0.98895,0.010219,-0.01614
1,954,-1,16,1e-05,0,1000,1,5923.9,0,4.0929e+05,0.0081047,1,5.236e-13,587.58,0,5.0951e-05,-1.2293,0.40723,-0.4275,349.28,-24.5,4.9391,0.98849,0.040811,-0.015407
1,612,-1,16,1e-05,0,1000,1,5196.1,0,8.1859e+05,0.0088232,1,5.236e-13,550.39,0,0.00028709,4.5807,1.2505,3.3876,385,-0.61151,3.1883,1.1661,0.039361,-9.8745e-05
1,33,-1,16,1e-05,0,1000,1,4398.2,0,8.1769e+05,0.0099129,1,5.236e-13,452.89,0,0.00070215,-0.0054965,0.11934,-0.14183,357.55,1.3771,-0.71023,1.301,0.0031589,-0.055395
1,898,-1,16,1e-05,0,1000,1,5508.6,0,8.1858e+05,0.0082174,1,5.236e-13,568.54,0,0.00030251,14.125,-6.1196,2.4623,390.2,-4.544,1.5941,1.178,0.0033903,-0.04191
1,1142,-1,16,1e-05,0,1000,1,8444,0,4.0919e+05,0.0077217,1,5.236e-13,656.09,0,3.6525e-05,-2.9513,10.429,0.80394,370.38,-13.499,27.001,0.98205,0.009613,-0.023399
1,423,-1,16,1e-05,0,1000,1,5725.4,0,4.0923e+05,0.009172,1,5.236e-13,579.03,0,0.00036859,2.1605,-2.124,5.234,389.94,-2.7449,5.28,1.1876,0.034213,-0.0019471
1,829,-1,16,1e-05,0,1000,1,6446.6,0,4.0929e+05,0.0083512,1,5.236e-13,606.63,0,0.00032759,7.2019,-1.1013,0.64141,399.93,0.21647,0.31892,1.2409,0.0063543,-0.026643
1,1108,-1,16,1e-05,0,1000,1,8355.8,0,8.1839e+05,0.007781,1,5.236e-13,654.37,0,2.2526e-05,-3.7438,3.2097,-8.6398,371.04,-25.781,19.084,0.98787,0.016858,-0.014778
1,1114,-1,48,1e-05,0,1000,1,7948,0,4.0919e+05,0.0076589,1,5.236e-13,645.97,0,1.4212e-06,-0.16914,7.7399,3.7975,367.43,-26.136,16.429,0.98099,0.022602,-0.022011
1,558,-1,48,1e-05,0,1000,1,5205,0,8.1875e+05,0.0087811,1,5.236e-13,550.97,0,0.00028431,-4.6616,12.467,2.9763,376.2,8.1818,2.6223,1.1616,0.041256,-8.2102e-05
1,1198,-1,16,1e-05,0,1000,1,7388.3,0,8.1839e+05,0.0076232,1,5.236e-13,633.15,0,4.6687e-05,5.0006,0.82051,10.795,365.42,-14.608,24.258,0.98396,0.01465,-0.033759
1,714,-1,16,1e-05,0,1000,1,8054.7,0,8.1875e+05,0.0086189,1,5.236e-13,648.24,0,3.7946e-05,0.52528,0.088348,-0.049564,364.63,-30.619,10.967,0.98405,0.02574,-0.012768
1,496,-1,16,1e-05,0,1000,1,4455.6,0,4.093e+05,0.0090404,1,5.236e-13,467.15,0,0.00028566,0.25873,-2.6149,-0.85668,358.15,1.3489,0.85539,1.3274,0.054022,-0.0025295
1,382,-1,16,1e-05,0,1000,1,5263.2,0,8.1845e+05,0.0092361,1,5.236e-13,554.67,0,0.00016017,4.2076,11.3,-2.9638,381.57,8.37,-3.0209,1.4116,0.0066077,-0.02681
1,1012,-1,16,1e-05,0,1000,1,6560.4,0,8.1839e+05,0.0079903,1,5.236e-13,610.28,0,8.6268e-05,-5.4646,-8.5824,13.854,365.66,-6.2229,14.686,1.0204,0.0054157,-0.043495
1,1066,-1,8,1e-05,0,1000,1,6366,0,4.0919e+05,0.007964,1,5.236e-13,603.95,0,2.0892e-05,0.47657,-7.9306,1.011,351.06,-1.8838,25.478,0.97842,0.0081386,-0.047053
1,658,-1,16,1e-05,0,1000,1,4875.1,0,8.1875e+05,0.0087225,1,5.236e-13,525.49,0,0.00022576,-0.12354,0.020679,0.1128,368.88,1.8576,-2.9007,1.4044,0.0071146,-0.037408
1,493,-1,16,1e-05,0,1000,1,4912.4,0,8.1859e+05,0.0090454,1,5.236e-13,528.88,0,0.00019236,-10.955,-2.533,-1.4259,363.64,2.0062,-2.6683,1.4044,0.005562,-0.036723
1,1253,-1,16,1e-05,0,1000,1,8235.1,0,4.0919e+05,0.0075125,1,5.236e-13,651.95,0,3.9865e-05,0.44786,-1.9092,-0.88226,366.63,-25.954,20.359,0.97981,0.01726,-0.021842
1,561,-1,16,1e-05,0,1000,1,7769.8,0,4.093e+05,0.0088977,1,5.236e-13,642.07,0,0.00016635,-0.15349,-6.0692,2.2976,401.16,-3.7244,2.5088,1.1002,0.0034439,-0.019596
1,800,-1,16,1e-05,0,1000,1,5515.9,0,4.0929e+05,0.0084089,1,5.236e-13,568.92,0,0.00021823,4.5414,-0.043928,1.9287,381.66,2.4156,-0.30184,1.2594,0.0047127,-0.037388
1,926,-1,16,1e-05,0,1000,1,5682.1,0,4.0929e+05,0.008164,1,5.236e-13,577.05,0,2.4658e-05,0.93164,-1.0057,-0.19793,336.86,-31.967,6.1601,0.97273,0.045852,-0.013634
1,809,-1,16,1e-05,0,1000,1,5363,0,8.1858e+05,0.0083946,1,5.236e-13,560.62,0,0.00022718,-0.43358,0.5176,0.41066,379.89,2.4451,-0.48079,1.2627,0.0010172,-0.037603
1,204,-1,16,1e-05,0,1000,1,4839.8,0,8.1819e+05,0.009576,1,5.236e-13,522.14,0,3.6241e-06,-0.33116,-1.0909,-0.1537,324.89,-25.369,5.9267,0.97383,0.047841,-0.028078
1,99,-1,16,1e-05,0,1000,1,7311.4,0,4.0897e+05,0.0097766,1,5.236e-13,631.24,0,0.00014901,-0.39496,0.2962,0.26539,404.18,-1.7638,-0.60415,1.1487,0.013022,-0.0089205
1,830,-1,16,1e-05,0,1000,1,7849.4,0,4.0929e+05,0.0083498,1,5.236e-13,643.83,0,7.1345e-05,-4.7279,11.347,3.3684,394.77,4.6872,2.906,1.0934,0.0052378,-0.016346
1,91,-1,16,1e-05,0,1000,1,7180.7,0,4.0891e+05,0.0097932,1,5.236e-13,627.92,0,3.6738e-05,-11.509,-0.92626,2.0445,355.82,-32.547,5.9451,0.9753,0.036529,-0.014034
1,346,-1,16,1e-05,0,1000,1,4488.5,0,8.1845e+05,0.0092954,1,5.236e-13,474.14,0,0.00028858,-3.3719,-5.8475,3.7153,361.61,-4.6064,2.3731,1.3978,0.0442,-0.0081114
1,1106,-1,16,1e-05,0,1000,1,8498.5,0,8.1839e+05,0.0077824,1,5.236e-13,657.15,0,1.8973e-05,-4.9689,10.387,-9.4853,364.67,-22.656,28.958,0.97544,0.011424,-0.017958
1,627,-1,16,1e-05,0,1000,1,6309.7,0,8.1859e+05,0.008794,1,5.236e-13,602.03,0,2.4283e-05,12.805,4.9856,-0.92845,394.76,1.1046,1.754,1.2681,0.0059984,-0.021115
1,1008,-1,16,1e-05,0,1000,1,6057.8,0,4.0929e+05,0.0079938,1,5.236e-13,592.88,0,2.0892e-05,2.2116,0.13733,0.19095,343.55,-21.183,16.142,0.97363,0.041178,-0.021577
1,323,-1,16,1e-05,0,1000,1,6433.9,0,8.1845e+05,0.009339,1,5.236e-13,606.21,0,6.8218e-05,1.5649,-0.87513,0.42348,397.8,4.9257,2.7576,1.2724,0.010765,-0.016291
1,492,-1,16,1e-05,0,1000,1,4680.6,0,4.093e+05,0.0090504,1,5.236e-13,504.5,0,0.00018362,0.89775,1.6013,-2.755,372.87,5.3327,-0.81863,1.3977,0.0092501,-0.040671
1,240,-1,16,1e-05,0,1000,1,6430.9,0,4.0909e+05,0.0094955,1,5.236e-13,606.11,0,1.3534e-05,-0.41546,0.23039,-0.24528,393.98,1.7807,-0.66876,1.2286,0.0024054,-0.028581
1,1325,-1,16,1e-05,0,1000,1,7849.7,0,4.0907e+05,0.0073655,1,5.236e-13,643.84,0,5.9691e-06,0.23328,-0.26936,0.87361,360.69,-9.1505,24.26,0.97324,0.010582,-0.03524
1,775,-1,16,1e-05,0,1000,1,8580.9,0,8.1858e+05,0.0084796,1,5.236e-13,658.72,0,4.9032e-05,-5.3367,-28.388,25.708,361.18,-27.277,47.487,0.97191,0.0051521,-0.017164
1,321,-1,16,1e-05,0,1000,1,4727.5,0,4.0916e+05,0.0093434,1,5.236e-13,510.2,0,1.208e-05,2.0608,-3.1724,1.6183,323.22,-31.338,10.772,0.96628,0.054454,-0.016709
1,1225,-1,16,1e-05,0,1000,1,8356.5,0,4.0919e+05,0.0075625,1,5.236e-13,654.38,0,2.1603e-05,6.6445,1.5908,-9.0737,374.38,-19.764,21.726,0.97635,0.015283,-0.021583
1,515,-1,16,1e-05,0,1000,1,6456,0,8.1859e+05,0.0090047,1,5.236e-13,606.94,0,0.00030393,0.96549,-0.78256,-1.1252,393.85,0.19606,-1.2386,1.2287,0.0060406,-0.028947
1,1070,-1,48,1e-05,0,1000,1,6914.8,0,4.0919e+05,0.0077432,1,5.236e-13,620.77,0,2.3024e-05,-3.0538,-1.7603,1.9385,354.08,-25.643,21.499,0.9735,0.027414,-0.030297
1,737,-1,16,1e-05,0,1000,1,5515.8,0,8.1858e+05,0.0085753,1,5.236e-13,568.92,0,3.7946e-05,-5.34,7.808,-5.3539,332.28,-26.341,18.821,0.96553,0.044454,-0.028603
1,202,-1,16,1e-05,0,1000,1,8305.1,0,4.0909e+05,0.009581,1,5.236e-13,653.36,0,2.3734e-05,14.87,-13.625,20.043,366.4,-17.644,38.492,0.96426,0.010878,-0.031588
1,872,-1,16,1e-05,0,1000,1,7869.1,0,4.0929e+05,0.0082619,1,5.236e-13,644.26,0,5.5499e-05,3.5898,-4.9204,5.2846,391.2,-7.4597,4.5646,1.0583,0.0041333,-0.0248
1,879,-1,16,1e-05,0,1000,1,8111.7,0,4.0929e+05,0.0082539,1,5.236e-13,649.43,0,2.9419e-05,-4.1409,-3.1231,6.6247,380.19,-2.392,16.177,1.0121,0.003261,-0.028639
1,888,-1,16,1e-05,0,1000,1,7086.8,0,4.0929e+05,0.0082331,1,5.236e-13,625.46,0,3.2048e-05,4.2198,0.56521,-5.5006,353.36,-34.081,11.989,0.96901,0.034304,-0.01914
1,223,-1,16,1e-05,0,1000,1,4599.4,0,8.1819e+05,0.0095289,1,5.236e-13,493.33,0,4.1002e-05,-4.8521,-8.6328,0.44052,361.09,-4.4516,-0.59688,1.4403,0.037804,-0.010676
1,968,-1,16,1e-05,0,1000,1,6920.7,0,8.1858e+05,0.0080674,1,5.236e-13,620.93,0,0.00011775,2.2597,-3.647,-5.2256,397.74,-3.7286,-1.7263,1.1556,0.0045806,-0.028163
1,650,-1,16,1e-05,0,1000,1,4847.7,0,8.1875e+05,0.0087432,1,5.236e-13,522.9,0,0.00020473,0.72773,3.9681,-0.51227,370.55,3.9898,-0.98344,1.2786,0.0016017,-0.045011
1,573,-1,16,1e-05,0,1000,1,5841.1,0,4.093e+05,0.0088827,1,5.236e-13,584.12,0,0.00037925,-5.0461,1.9799,-0.094011,383.44,0.33723,0.21739,1.1706,0.03528,0.00063178
1,743,-1,16,1e-05,0,1000,1,4994.9,0,4.0929e+05,0.0085441,1,5.236e-13,535.83,0,0.00010282,-2.7426,-0.49079,-3.1057,371.26,0.65129,-1.0601,1.3908,0.0078901,-0.035955
1,1208,-1,16,1e-05,0,1000,1,8136.1,0,4.0919e+05,0.0076089,1,5.236e-13,649.93,0,1.8263e-05,-3.9412,2.3037,5.5792,362.3,-34.405,23.486,0.96574,0.024132,-0.020907
1,1019,-1,16,1e-05,0,1000,1,5466.6,0,8.1839e+05,0.0079688,1,5.236e-13,566.34,0,3.084e-05,-0.2229,-3.8857,5.7705,331.77,-16.248,32.214,0.96298,0.020362,-0.047698
1,978,-1,16,1e-05,0,1000,1,6933.1,0,4.0929e+05,0.0080497,1,5.236e-13,621.28,0,4.1286e-05,1.141,0.75452,-1.3199,348.89,-33.992,11.934,0.96654,0.037769,-0.017819
1,559,-1,16,1e-05,0,1000,1,4866.7,0,4.093e+05,0.0089004,1,5.236e-13,524.71,0,0.00045223,-2.8226,-1.8994,2.2688,374.45,-2.4378,2.5351,1.267,0.039386,-0.0074103
1,1334,-1,16,1e-05,0,1000,1,7863.5,0,4.0907e+05,0.0073518,1,5.236e-13,644.14,0,5.4717e-06,-0.64855,0.27909,-0.37369,357.42,-11.776,36.273,0.96358,0.011182,-0.035449
1,328,-1,16,1e-05,0,1000,1,4947,0,4.0923e+05,0.0093292,1,5.236e-13,531.88,0,3.1551e-05,6.2745,0.20796,-23.394,318.76,-33.604,4.5642,0.95588,0.054658,-0.018504
1,1038,-1,48,1e-05,0,1000,1,6540.4,0,4.0919e+05,0.007826,1,5.236e-13,609.65,0,3.1551e-05,-2.518,-0.89955,-0.69938,343.8,-25.527,25.112,0.96334,0.029155,-0.03411
1,549,-1,48,1e-05,0,1000,1,4624.8,0,4.093e+05,0.008802,1,5.236e-13,497.03,0,0.00032454,4.8285,0.3992,-0.098145,367.85,-1.6305,-0.28395,1.1879,0.049188,-0.0015428
1,1172,-1,16,1e-05,0,1000,1,7739.7,0,4.0919e+05,0.0076776,1,5.236e-13,641.39,0,1.073e-05,-7.1858,-8.3492,-10.549,377.01,-4.8655,12.417,1.009,0.0028729,-0.035081
1,922,-1,16,1e-05,0,1000,1,5490.4,0,4.0929e+05,0.0081697,1,5.236e-13,567.6,0,6.1894e-05,-0.95726,3.0902,1.4951,326.04,-35.714,7.345,0.95521,0.050536,-0.015491
1,970,-1,48,1e-05,0,1000,1,6268.6,0,4.0919e+05,0.0079603,1,5.236e-13,600.61,0,2.3521e-05,4.4271,1.2448,3.051,341.93,-23.351,28.651,0.96182,0.030678,-0.034986
1,303,-1,16,1e-05,0,1000,1,5125.8,0,8.1832e+05,0.0093754,1,5.236e-13,545.62,0,5.2372e-05,0.030524,-0.013303,0.065527,381.84,-4.4866,0.11739,1.2787,0.032833,-0.0043861
1,337,-1,16,1e-05,0,1000,1,8550.5,0,4.0923e+05,0.0093125,1,5.236e-13,658.14,0,3.084e-05,-1.4199,0.16137,-1.5642,353.11,-19.32,42.771,0.9644,0.0052156,-0.014881
1,460,-1,16,1e-05,0,1000,1,5970.4,0,4.093e+05,0.009102,1,5.236e-13,589.46,0,0.0003499,-3.4466,5.8622,-1.8027,384.7,3.9226,-1.7814,1.1613,0.035459,-0.0010512
1,468,-1,16,1e-05,0,1000,1,4564.9,0,4.093e+05,0.0090899,1,5.236e-13,487.95,0,0.00044299,-0.59332,0.045503,0.20347,362.03,1.3587,0.11503,1.3829,0.0076307,-0.046886
1,411,-1,16,1e-05,0,1000,1,7126.8,0,4.0923e+05,0.0091927,1,5.236e-13,626.51,0,0.00036696,-4.5447,-4.4128,-10.407,400.15,-3.4386,-8.5955,1.1842,0.0037472,-0.020789
1,317,-1,16,1e-05,0,1000,1,4462.2,0,8.1832e+05,0.0093497,1,5.236e-13,468.63,0,0.00017815,-1.6665,8.5512,-12.896,364.73,4.002,-7.442,1.3823,0.044654,-0.008123
1,717,-1,16,1e-05,0,1000,1,5468.1,0,8.1875e+05,0.0086125,1,5.236e-13,566.42,0,0.00013196,6.502,-1.2257,9.3177,386.03,-3.2325,6.256,1.1347,0.038947,0.00015961
1,716,-1,48,1e-05,0,1000,1,5537.4,0,4.0929e+05,0.0084853,1,5.236e-13,570.02,0,2.5866e-05,-0.91556,0.77341,0.84904,330.33,-23.926,26.598,0.95931,0.0345,-0.037999
1,1232,-1,16,1e-05,0,1000,1,7296,0,8.1839e+05,0.0075561,1,5.236e-13,630.86,0,3.084e-05,10.51,11.165,11.421,356.41,-14.913,36.486,0.95967,0.018252,-0.036325
1,680,-1,48,1e-05,0,1000,1,5077.4,0,4.0929e+05,0.0085569,1,5.236e-13,542.15,0,0.00013388,9.422,10.009,10.239,382.48,3.1612,5.9596,1.1477,0.041864,0.0035667
1,666,-1,16,1e-05,0,1000,1,5373.8,0,4.0937e+05,0.0087075,1,5.236e-13,561.23,0,2.7501e-05,2.0577,4.4621,-0.46392,331.76,-15.528,28.706,0.95768,0.023006,-0.049646
1,1305,-1,16,1e-05,0,1000,1,8523.3,0,8.1839e+05,0.0074111,1,5.236e-13,657.62,0,3.1764e-05,2.6922,-0.27915,4.3787,365.56,-7.2817,45.606,0.95917,0.0051956,-0.031072
1,677,-1,16,1e-05,0,1000,1,5966.1,0,8.1875e+05,0.0086861,1,5.236e-13,589.28,0,7.369e-05,3.5589,3.0223,-0.71972,368.48,-10.253,0.19202,1.0361,0.040476,-0.0050932
1,945,-1,8,1e-05,0,1000,1,6162.4,0,8.1858e+05,0.0081839,1,5.236e-13,596.8,0,4.8392e-05,3.5622,-7.02,-8.2508,338.74,-5.292,31.147,0.95751,0.0080076,-0.051452
1,557,-1,16,1e-05,0,1000,1,8630.8,0,4.093e+05,0.0089027,1,5.236e-13,659.66,0,9.5222e-06,-0.70978,3.0234,-1.6864,354.86,-34.532,44.53,0.95882,0.0094319,-0.012233
1,553,-1,16,1e-05,0,1000,1,4965.4,0,8.1859e+05,0.0089083,1,5.236e-13,533.41,0,0.00045742,-2.4917,-2.0422,2.0288,378.04,-2.7969,2.4012,1.2739,0.036677,-0.0030222
1,345,-1,16,1e-05,0,1000,1,4706.3,0,8.1845e+05,0.0092961,1,5.236e-13,507.68,0,2.0181e-05,-0.20358,0.10887,-0.051969,364.79,3.9597,-6.757,1.3906,0.041787,-0.00091185
1,1101,-1,8,1e-05,0,1000,1,6218.6,0,4.0919e+05,0.0078912,1,5.236e-13,598.84,0,5.2585e-06,2.306,4.4455,-3.7253,339.12,-15.624,32.457,0.95418,0.012665,-0.048277
1,1216,-1,48,1e-05,0,1000,1,7913.4,0,4.0919e+05,0.0074512,1,5.236e-13,645.22,0,8.1009e-06,-2.4427,-3.8252,-9.3176,359.07,-32.721,31.832,0.95275,0.025516,-0.027651
1,101,-1,16,1e-05,0,1000,1,4339.3,0,4.0897e+05,0.0097704,1,5.236e-13,434.29,0,0.00034088,0.92427,0.6239,1.6732,350.31,3.1502,0.30348,1.4275,0.0061633,-0.056646
1,279,-1,48,1e-05,0,1000,1,4484.7,0,4.0916e+05,0.009397,1,5.236e-13,473.37,0,0.00056543,-1.6561,2.0533,-1.5985,362.04,0.80608,-1.2944,1.2424,0.050552,-0.0010273
1,651,-1,16,1e-05,0,1000,1,5384,0,8.1875e+05,0.0087397,1,5.236e-13,561.82,0,0.00014169,-3.0145,-1.264,-2.0661,377.71,-3.5593,-0.55474,1.1301,0.039824,-0.0012228
1,966,-1,16,1e-05,0,1000,1,8117,0,4.0929e+05,0.0080726,1,5.236e-13,649.53,0,7.8238e-05,-6.8191,-0.17501,1.0214,386.43,-1.4775,9.3684,1.0439,0.0048421,-0.021045
1,273,-1,8,1e-05,0,1000,1,5639,0,4.0909e+05,0.009502,1,5.236e-13,575.02,0,6.1894e-05,-0.15598,-0.63276,-0.4685,379.32,6.0476,8.0974,1.352,0.0034856,-0.02363
1,984,-1,16,1e-05,0,1000,1,6558.4,0,4.0929e+05,0.0080331,1,5.236e-13,610.22,0,6.9924e-05,1.0188,-0.82765,2.2387,398.54,-0.030421,0.35233,1.2092,0.001986,-0.028938
1,305,-1,16,1e-05,0,1000,1,7472.1,0,4.0916e+05,0.0093713,1,5.236e-13,635.18,0,1.542e-05,-1.5179,-0.87892,-1.1256,349.73,-43.763,9.926,0.95265,0.039406,-0.011546
1,905,-1,16,1e-05,0,1000,1,7289,0,4.0929e+05,0.0081998,1,5.236e-13,630.68,0,0.00018455,-4.1928,0.60065,0.55549,395.48,1.5675,1.3242,1.1218,0.01066,-0.023643
1,299,-1,48,1e-05,0,1000,1,5107.5,0,4.0916e+05,0.0093649,1,5.236e-13,544.33,0,6.8289e-05,-4.3155,1.875,5.6381,317.96,-25.52,24.753,0.95109,0.042965,-0.037027
1,1221,-1,16,1e-05,0,1000,1,8000,0,4.0919e+05,0.0075768,1,5.236e-13,647.08,0,4.0078e-05,-5.5446,6.3257,15.718,355.14,-22.61,40.861,0.95405,0.016454,-0.033182
1,1261,-1,16,1e-05,0,1000,1,8383.1,0,8.1839e+05,0.0074953,1,5.236e-13,654.9,0,2.8495e-05,3.1767,4.8713,5.2788,366.48,-31.18,43.313,0.95385,0.019001,-0.024365
1,629,-1,8,1e-05,0,1000,1,4654.4,0,8.1859e+05,0.0087925,1,5.236e-13,501.1,0,1.6415e-05,-0.17032,-2.9948,-0.69521,360.53,-0.75251,-4.1302,1.3735,0.0095602,-0.043172
1,232,-1,16,1e-05,0,1000,1,7879.7,0,8.1819e+05,0.0095089,1,5.236e-13,644.49,0,1.0446e-05,3.386,-2.556,6.3303,357.89,-46.99,5.569,0.95038,0.036912,-0.0099518
1,87,-1,8,1e-05,0,1000,1,5657.7,0,4.0891e+05,0.0098339,1,5.236e-13,575.91,0,0.00014575,-8.8696,-6.6164,4.1166,382.73,-8.845,4.6053,1.3842,0.0037046,-0.016865
1,25,-1,8,1e-05,0,1000,1,5514.2,0,4.0885e+05,0.0099417,1,5.236e-13,568.84,0,0.00013956,-1.9407,6.3614,5.1436,378.75,6.7668,0.26552,1.3788,0.005712,-0.025705
1,769,-1,16,1e-05,0,1000,1,5340.6,0,4.0929e+05,0.0084948,1,5.236e-13,559.33,0,8.0796e-05,0.7711,-0.97406,1.5692,380.85,0.43995,-0.97686,1.2981,0.00050941,-0.036056
1,541,-1,16,1e-05,0,1000,1,4623.9,0,8.1859e+05,0.0089311,1,5.236e-13,496.9,0,6.4665e-06,-20.593,6.3941,2.0402,362.21,-5.7347,3.0942,1.3286,0.0077778,-0.043434
1,304,-1,16,1e-05,0,1000,1,4692.9,0,4.0916e+05,0.009374,1,5.236e-13,506.04,0,0.00032859,5.1142,-5.9648,6.3826,377.01,-5.8901,6.4803,1.3858,0.036302,0.0015973
1,676,-1,48,1e-05,0,1000,1,4966.4,0,8.1858e+05,0.0085617,1,5.236e-13,533.5,0,0.00011206,0.36551,-1.6679,0.79052,372.24,-2.6727,-1.3072,1.1305,0.045698,-0.0013906
1,521,-1,40,1e-05,0,1000,1,6160.5,0,8.1859e+05,0.0089354,1,5.236e-13,596.73,0,3.1764e-05,1.3727,-1.7334,2.2087,393.24,3.5257,-1.7412,1.3422,-0.006688,-0.0085115
1,1070,-1,16,1e-05,0,1000,1,7685.7,0,4.0919e+05,0.0078482,1,5.236e-13,640.17,0,0.00011327,-6.4079,-8.9058,18.793,371.6,-4.3994,25.549,1.0052,-0.0021654,-0.034982
1,645,-1,16,1e-05,0,1000,1,4735.4,0,4.0937e+05,0.0087527,1,5.236e-13,511.1,0,0.00011917,-5.536,1.3476,3.8237,370.05,0.024705,3.3157,1.3731,0.0072098,-0.040115
1,1079,-1,16,1e-05,0,1000,1,6039,0,8.1839e+05,0.0078353,1,5.236e-13,592.16,0,4.7184e-05,-0.83287,-4.2814,1.7881,336.54,-15.487,37.042,0.94919,0.017685,-0.049167
1,586,-1,16,1e-05,0,1000,1,4814.3,0,8.1859e+05,0.0088668,1,5.236e-13,519.6,0,9.9556e-05,2.7058,-1.6348,-2.0958,371.58,3.8837,0.1601,1.3864,0.0050436,-0.038128
1,563,-1,16,1e-05,0,1000,1,4920,0,4.093e+05,0.0088947,1,5.236e-13,529.54,0,7.0421e-05,-5.5961,-9.6833,-6.4862,317.12,-42.215,9.47,0.9447,0.055325,-0.016982
1,1073,-1,16,1e-05,0,1000,1,6409.3,0,4.0919e+05,0.0078417,1,5.236e-13,605.4,0,6.2605e-05,-2.8567,4.0761,5.7424,338.21,-17.913,38.838,0.94452,0.02451,-0.044088
1,447,-1,8,1e-05,0,1000,1,4477.7,0,4.0923e+05,0.009174,1,5.236e-13,471.93,0,0.00014027,-4.3284,-8.2185,6.0015,359.1,-5.7242,3.3132,1.3748,0.0054481,-0.047417
1,1196,-1,48,1e-05,0,1000,1,7721,0,4.0919e+05,0.0074925,1,5.236e-13,640.97,0,5.7559e-06,0.32884,-10.402,6.4217,355.98,-32.677,33.535,0.9509,0.02515,-0.030472
1,1184,-1,16,1e-05,0,1000,1,7058.2,0,4.0919e+05,0.0076575,1,5.236e-13,624.69,0,0.00020423,0.024132,0.11237,0.18268,391.62,0.93602,2.5524,1.1012,0.0024939,-0.032306
1,103,-1,16,1e-05,0,1000,1,5282.5,0,8.1794e+05,0.0097688,1,5.236e-13,555.86,0,0.00025987,2.1725,0.64674,0.26478,381.73,1.922,0.77425,1.433,0.0034562,-0.02386
1,465,-1,16,1e-05,0,1000,1,6770.5,0,8.1859e+05,0.0090947,1,5.236e-13,616.64,0,4.0291e-05,2.3551,-2.9415,-10.924,403.68,0.73254,-1.0435,1.2398,0.010856,-0.012754
